seed,query_index,query_id,pairs,mcv_neighborhood,fd_neighborhood,candidate_neighborhood,nearest_column_jaccard,nearest_column_query,nearest_candidate_jaccard,nearest_candidate_query,max_shared_pairs,max_pair_containment,operator_compatibility_jaccard,operator_compatibility_on_shared,column_coverage,pair_coverage,candidate_coverage,mcv_coverage,fd_coverage,unseen_columns,unseen_pairs,unseen_candidates,selected_relevant,selected_candidate_coverage,selected_mcv_coverage,selected_fd_coverage,consumed_mcv,consumed_fd,consumed_any,consumed_both,relevant_support_mean,relevant_support_max,consumed_support_mean,consumed_support_max,harmful_support_mean,beneficial_support_mean,empty_qerror,train_qerror,oracle_qerror,delta,relative_improvement,outcome,oracle_gap,oracle_gap_recovery,harmful_presence,harmful_candidates,harmful_candidate_count,negative_magnitude,single_removal_repair,missing_useful,missing_candidate,no_training_signal,budget_pressure,mcv_trace,fd_trace,mechanism
0,63,query.64,10,10,4,14,0.375,query.18,0.16129032258064516,query.18,3,0.3,0.375,1.0,1.0,0.9,0.9285714285714286,0.9,1.0,0.0,0.1,0.07142857142857142,2,0.14285714285714285,0.1,0.25,1,1,True,True,2,4,2,3,,2,1.7331344217907005,1.3491695032898614,1.2371418076478875,0.38396491850083914,0.22154364582068645,positive,0.1120276956419739,0.7741343470696979,False,[],0,0.0,0.0,True,mcv:1962,False,True,[1429],[687],mcv_fd_composed
0,71,query.72,21,21,6,27,0.375,query.225,0.125,query.225,3,0.14285714285714285,0.25,0.6666666666666666,1.0,0.9047619047619048,0.8888888888888888,0.9047619047619048,0.8333333333333334,0.0,0.09523809523809523,0.1111111111111111,1,0.037037037037037035,0.047619047619047616,0.0,1,0,True,False,3.2962962962962963,8,3,3,,3,7.511368534404937,1.592532803376538,1.5877110755435346,5.918835731028399,0.7879836682114412,positive,0.004821727833003386,0.9991860218342318,False,[],0,0.0,0.0,True,fd:554,True,False,[973],[],mcv_only
0,72,query.73,21,21,5,26,0.3333333333333333,query.144,0.11764705882352941,query.453,6,0.2857142857142857,0.3333333333333333,1.0,1.0,0.9523809523809523,0.9615384615384616,0.9523809523809523,1.0,0.0,0.047619047619047616,0.038461538461538464,0,0.0,0.0,0.0,0,0,False,False,3.3076923076923075,8,,,,,4.593953655574878,4.593953655574878,1.4331571362052362,0.0,0.0,neutral,3.160796519369642,0.0,False,[],0,0.0,0.0,True,mcv:2201,True,False,[],[],no_extstat_consumption
0,75,query.76,6,6,5,11,0.25,query.20,0.06666666666666667,query.44,1,0.16666666666666666,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0.09090909090909091,0.16666666666666666,0.0,1,0,True,False,2.5454545454545454,4,4,4,4,,1.1412350189642961,1.2706900450400291,1.2831071702357246,-0.129455026075733,-0.11343415153279926,negative,0.0,,True,"[""mcv:721""]",1,0.129455026075733,0.129455026075733,False,mcv:226,False,False,[721],[],mcv_only
0,97,query.98,15,15,4,19,0.2727272727272727,query.140,0.08,query.396,3,0.2,0.2727272727272727,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,False,False,3.9473684210526314,9,,,,,1.2269656106766704,1.2269656106766704,1.0033115507040786,0.0,0.0,neutral,0.2236540599725918,0.0,False,[],0,0.0,0.0,True,mcv:1,True,False,[],[],no_extstat_consumption
0,104,query.105,28,28,14,42,0.4,query.179,0.16363636363636364,query.179,6,0.21428571428571427,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5,0.11904761904761904,0.10714285714285714,0.14285714285714285,1,1,True,True,4.333333333333333,9,7,8,,7,1.0178365946733003,1.0422506467476145,1.000040480954639,-0.02441405207431413,-0.023986219597606842,negative,0.04221016579297543,-1.3718754813705842,False,[],0,0.02441405207431413,0.0,True,fd:53,True,False,[270],[5],mcv_fd_composed
0,111,query.112,6,6,0,6,0.5,query.78,0.16666666666666666,query.78,3,0.5,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,False,False,4.333333333333333,7,,,,,1.0041905342427915,1.0041905342427915,1.0028447030611933,0.0,0.0,neutral,0.001345831181598145,0.0,False,[],0,0.0,0.0,True,mcv:100,True,False,[],[],no_extstat_consumption
0,113,query.114,15,15,8,23,0.42857142857142855,query.225,0.18518518518518517,query.432,3,0.2,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0.043478260869565216,0.0,0.125,0,0,False,False,3.4347826086956523,7,,,,,1.071909128836779,1.071909128836779,1.0431158329124932,0.0,0.0,neutral,0.02879329592428581,0.0,False,[],0,0.0,0.0,True,mcv:983,True,False,[],[],no_extstat_consumption
0,122,query.123,28,28,8,36,0.38461538461538464,query.269,0.15384615384615385,query.269,10,0.35714285714285715,0.3076923076923077,0.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7,0.19444444444444445,0.21428571428571427,0.125,2,0,True,False,3.8333333333333335,8,4,5,,4,12.723366105389394,14.610205578724473,1.241350112374637,-1.8868394733350797,-0.14829719255943188,negative,13.368855466349837,-0.164329981292742,False,[],0,1.8868394733350797,0.0,True,mcv:226,True,False,"[86, 939]",[],mcv_only
0,124,query.125,10,10,3,13,0.3,query.308,0.09090909090909091,query.308,3,0.3,0.2222222222222222,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0.07692307692307693,0.0,0.3333333333333333,0,1,True,False,3.6923076923076925,7,6,6,6,,4.6204579103813055,4.6332338332052,1.0014563150072442,-0.01277592282389417,-0.0027650772005062656,negative,3.6317775181979552,-0.0035302340955651462,True,"[""fd:52""]",1,0.01277592282389417,0.01277592282389417,True,mcv:83,True,False,[],[52],fd_only
0,128,query.129,10,10,6,16,0.3333333333333333,query.436,0.12195121951219512,query.436,3,0.3,0.2222222222222222,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0.0625,0.1,0.0,1,0,True,False,3.4375,6,3,3,3,,1.0360210902774918,1.2678307261071504,1.0263134062483659,-0.23180963582965863,-0.22374991977004047,negative,0.24151731985878455,-23.878984434821042,True,"[""mcv:1209""]",1,0.23180963582965863,0.23180963582965863,False,mcv:1957,False,False,[1209],[],mcv_only
0,132,query.133,10,10,3,13,0.3,query.141,0.1,query.93,3,0.3,0.18181818181818182,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3,0.23076923076923078,0.2,0.3333333333333333,1,0,True,False,3.3846153846153846,7,3,3,,3,4.1061042659614255,3.2681003126693136,1.5739505959406157,0.838003953292112,0.20408735361129393,positive,1.6941497167286979,0.3309451409737013,False,[],0,0.0,0.0,False,mcv:1213,False,False,[794],[],mcv_only
0,133,query.134,45,45,18,63,0.3076923076923077,query.120,0.11764705882352941,query.120,10,0.2222222222222222,0.25,1.0,1.0,0.9777777777777777,0.9682539682539683,0.9777777777777777,0.9444444444444444,0.0,0.022222222222222223,0.031746031746031744,6,0.09523809523809523,0.08888888888888889,0.1111111111111111,2,0,True,False,3.761904761904762,8,6,7,7,5,2.249236334764908,2.279369449195993,1.1813696677621117,-0.030133114431084795,-0.013397042349591215,negative,1.097999781433881,-0.028218049464602202,True,"[""mcv:170""]",1,0.030133114431084795,0.030133114431084795,True,mcv:703,True,False,"[96, 170]",[],mcv_only
0,144,query.145,6,6,3,9,0.4,query.178,0.13333333333333333,query.396,3,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0.1111111111111111,0.0,0.3333333333333333,0,0,False,False,6.111111111111111,10,,,,,1.7299057312739659,1.7299057312739659,1.2256586661742443,0.0,0.0,neutral,0.5042470650997215,0.0,False,[],0,0.0,0.0,True,mcv:1,True,False,[],[],no_extstat_consumption
0,149,query.150,36,36,12,48,0.3076923076923077,query.352,0.1388888888888889,query.352,6,0.16666666666666666,0.23076923076923078,1.0,1.0,0.9166666666666666,0.9375,0.9166666666666666,1.0,0.0,0.08333333333333333,0.0625,2,0.041666666666666664,0.05555555555555555,0.0,1,0,True,False,3.625,7,5,5,,5,6.538092856752774,6.018214872033508,3.650516212293459,0.5198779847192663,0.07951523419896336,positive,2.367698659740049,0.18003954482621565,False,[],0,0.0,0.0,True,mcv:107,True,False,[411],[],mcv_only
0,154,query.155,6,6,1,7,0.3,query.99,0.06382978723404255,query.99,3,0.5,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0.14285714285714285,0.16666666666666666,0.0,1,0,True,False,4.714285714285714,8,8,8,,8,1.2042282039296783,1.005759752935527,1.005759752935527,0.19846845099415122,0.1648096684220667,positive,0.0,1.0,False,[],0,0.0,0.0,False,,False,False,[4],[],mcv_only
0,155,query.156,36,36,13,49,0.2727272727272727,query.132,0.08620689655172414,query.132,3,0.08333333333333333,0.2727272727272727,1.0,1.0,0.9444444444444444,0.9591836734693877,0.9444444444444444,1.0,0.0,0.05555555555555555,0.04081632653061224,3,0.061224489795918366,0.05555555555555555,0.07692307692307693,2,1,True,True,2.938775510204082,6,3.3333333333333335,4,2,4,1.1544263621152548,1.79674752730762,1.0475245981855512,-0.6423211651923653,-0.5563985597274828,negative,0.7492229291220689,-6.008517928803703,True,"[""mcv:1757""]",1,0.6423211651923653,0.6423211651923653,True,mcv:274,True,False,"[196, 1757]",[85],mcv_fd_composed
0,158,query.159,78,78,20,98,0.35714285714285715,query.181,0.12686567164179105,query.332,10,0.1282051282051282,0.21428571428571427,1.0,1.0,0.9743589743589743,0.9795918367346939,0.9743589743589743,1.0,0.0,0.02564102564102564,0.02040816326530612,10,0.10204081632653061,0.07692307692307693,0.2,3,0,True,False,3.693877551020408,9,6,7,,6,3.691691133402734,3.722746321369902,1.160683467758631,-0.03105518796716833,-0.008412184780622181,negative,2.562062853611271,-0.012269890916851593,False,[],0,0.03105518796716833,0.0,True,mcv:37,True,False,"[31, 120, 190]",[],mcv_only
0,161,query.162,28,28,11,39,0.3333333333333333,query.67,0.12121212121212122,query.67,6,0.21428571428571427,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5,0.1282051282051282,0.17857142857142858,0.0,2,0,True,False,3.6666666666666665,8,6,6,6,,1.1227085463811601,2.6614506889173493,1.0003289389543333,-1.5387421425361891,-1.3705624202256543,negative,1.661121749963016,-12.573517556478787,True,"[""mcv:35"", ""mcv:126""]",2,1.5387421425361891,1.4537025789855382,False,fd:15,False,False,"[35, 126]",[],mcv_only
0,163,query.164,10,10,4,14,0.42857142857142855,query.247,0.21739130434782608,query.247,3,0.3,0.2727272727272727,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,False,False,3.857142857142857,5,,,,,1.0259696079300447,1.0259696079300447,1.0259696139758547,0.0,0.0,neutral,0.0,,False,[],0,0.0,0.0,False,mcv:59,False,False,[],[],no_extstat_consumption
0,166,query.167,28,28,12,40,0.3333333333333333,query.243,0.1388888888888889,query.243,6,0.21428571428571427,0.25,0.75,1.0,0.9285714285714286,0.925,0.9285714285714286,0.9166666666666666,0.0,0.07142857142857142,0.075,3,0.075,0.07142857142857142,0.08333333333333333,1,0,True,False,3.1,6,4,4,,4,1.8986137464319348,1.8972444857496533,1.214429715695408,0.0013692606822814923,0.0007211897021470239,positive,0.6828147700542453,0.0020013046501647777,False,[],0,0.0,0.0,True,mcv:1003,True,False,[196],[],mcv_only
0,169,query.170,28,28,16,44,0.3333333333333333,query.142,0.1232876712328767,query.142,6,0.21428571428571427,0.25,0.75,1.0,0.9642857142857143,0.9545454545454546,0.9642857142857143,0.9375,0.0,0.03571428571428571,0.045454545454545456,5,0.11363636363636363,0.14285714285714285,0.0625,1,0,True,False,3.5681818181818183,8,5,5,,5,6.751731561651183,6.75173174613404,2.6902814710724265,-1.8448285743488668e-07,-2.732378438780379e-08,negative,4.061450275061613,-4.5422903967926864e-08,False,[],0,1.8448285743488668e-07,0.0,True,mcv:597,True,False,[422],[],mcv_only
0,170,query.171,6,6,0,6,0.4,query.185,0.125,query.185,1,0.16666666666666666,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0.16666666666666666,0.16666666666666666,0.0,1,0,True,False,3.5,8,1,1,1,,1.007685858226624,1.3274741635906082,1.007685858226624,-0.3197883053639843,-0.31734920437085795,negative,0.3197883053639843,,True,"[""mcv:1536""]",1,0.3197883053639843,0.3197883053639843,False,,False,False,[1536],[],mcv_only
0,181,query.182,1,1,1,2,0.4,query.119,0.11764705882352941,query.119,1,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,False,False,3,3,,,,,1.000229295688476,1.000229295688476,1.0000299438657871,0.0,0.0,neutral,0.00019935182268882023,0.0,False,[],0,0.0,0.0,True,fd:352,True,False,[],[],no_extstat_consumption
0,183,query.184,45,45,15,60,0.3076923076923077,query.54,0.10666666666666667,query.54,6,0.13333333333333333,0.23076923076923078,1.0,1.0,0.9555555555555556,0.9666666666666667,0.9555555555555556,1.0,0.0,0.044444444444444446,0.03333333333333333,3,0.05,0.044444444444444446,0.06666666666666667,2,1,True,True,3.4166666666666665,9,3.3333333333333335,4,4,3,4167.571901046825,102.43124991214384,4.248326404880979,4065.140651134681,0.9754218397800372,positive,98.18292350726286,0.9764171768667519,True,"[""fd:121""]",1,0.0,0.0,True,mcv:530,True,False,"[833, 1268]",[121],mcv_fd_composed
0,197,query.198,6,6,2,8,0.4,query.221,0.14285714285714285,query.177,3,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,False,False,3.875,6,,,,,1.3452710620957011,1.3452710620957011,1.3015668061399928,0.0,0.0,neutral,0.04370425595570837,0.0,False,[],0,0.0,0.0,True,mcv:1987,True,False,[],[],no_extstat_consumption
0,204,query.205,21,21,5,26,0.3,query.280,0.11904761904761904,query.280,3,0.14285714285714285,0.23076923076923078,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0.038461538461538464,0.0,0.2,0,0,False,False,3.730769230769231,7,,,,,1.0260063413361096,1.0260063413361096,1.005615920885946,0.0,0.0,neutral,0.020390420450163482,0.0,False,[],0,0.0,0.0,False,mcv:431,False,False,[],[],no_extstat_consumption
0,207,query.208,10,10,2,12,0.3333333333333333,query.239,0.0625,query.124,3,0.3,0.3333333333333333,1.0,1.0,0.9,0.9166666666666666,0.9,1.0,0.0,0.1,0.08333333333333333,2,0.16666666666666666,0.2,0.0,1,0,True,False,2.9166666666666665,6,3,3,3,,2.2246863927113885,1.638746375352157,1.2791299328834036,0.5859400173592315,0.2633809508067802,positive,0.35961644246875335,0.619677451588481,True,"[""mcv:990""]",1,0.0,0.0,True,mcv:665,True,False,[990],[],mcv_only
0,215,query.216,10,10,3,13,0.375,query.405,0.15625,query.405,3,0.3,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0.07692307692307693,0.1,0.0,1,0,True,False,3.3846153846153846,5,5,5,,5,1.1020150765754246,1.0343660574592222,1.1018629423312258,0.06764901911620247,0.061386654823657856,positive,0.0,444.666613177527,False,[],0,0.0,0.0,False,fd:447,False,False,[86],[],mcv_only
0,222,query.223,28,28,11,39,0.4,query.457,0.14,query.457,6,0.21428571428571427,0.3333333333333333,1.0,1.0,0.9642857142857143,0.9487179487179487,0.9642857142857143,0.9090909090909091,0.0,0.03571428571428571,0.05128205128205128,4,0.10256410256410256,0.07142857142857142,0.18181818181818182,1,1,True,True,3.769230769230769,9,4.5,6,,4.5,1.53791771174424,1.4228903581266055,1.161642324665494,0.1150273536176345,0.07479421866282783,positive,0.26124803346111136,0.30569991439158867,False,[],0,0.0,0.0,True,mcv:1111,False,True,[166],[422],mcv_fd_composed
0,226,query.227,10,10,2,12,0.3,query.5,0.1,query.128,3,0.3,0.3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2,0.16666666666666666,0.1,0.5,1,0,True,False,4.916666666666667,7,7,7,,7,1.2123481037672674,1.1667380366188664,1.0819413138054927,0.04561006714840099,0.03762126323839798,positive,0.08479672281337369,0.34975224190220755,False,[],0,0.0,0.0,False,mcv:440,False,False,[50],[],mcv_only
0,229,query.230,6,6,2,8,0.3333333333333333,query.308,0.10256410256410256,query.308,3,0.5,0.2222222222222222,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2,0.25,0.16666666666666666,0.5,1,0,True,False,5,8,5,5,,5,5.494561748237695,1.0935268752460912,1.0935268737080168,4.401034872991604,0.8009801463061499,positive,1.5380743345616565e-09,0.9999999996505198,False,[],0,0.0,0.0,True,mcv:82,True,False,[96],[],mcv_only
0,241,query.242,10,10,0,10,0.2857142857142857,query.9,0.0625,query.9,3,0.3,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,False,False,3.1,5,,,,,1.1247139287885473,1.1247139287885473,1.0388513661174146,0.0,0.0,neutral,0.08586256267113268,0.0,False,[],0,0.0,0.0,True,mcv:1552,True,False,[],[],no_extstat_consumption
0,244,query.245,28,28,15,43,0.36363636363636365,query.176,0.140625,query.176,6,0.21428571428571427,0.3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5,0.11627906976744186,0.10714285714285714,0.13333333333333333,3,0,True,False,4.116279069767442,9,3.3333333333333335,4,3,4,2.1609480081565153,1.5543164554512119,1.5485418336605994,0.6066315527053034,0.28072473304103934,positive,0.0057746217906125,0.9905706016184999,True,"[""mcv:196"", ""mcv:863""]",2,0.0,0.0,False,mcv:1261,False,False,"[196, 835, 863]",[],mcv_only
0,248,query.249,10,10,2,12,0.3333333333333333,query.443,0.08620689655172414,query.46,3,0.3,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2,0.16666666666666666,0.2,0.0,2,0,True,False,2.9166666666666665,4,3,3,,3,1.0891813943392405,1.0891813550003833,1.0334552035898177,3.933885728280018e-08,3.611781975642851e-08,positive,0.05572615141056558,7.059312103296347e-07,False,[],0,0.0,0.0,False,mcv:2005,False,False,"[833, 1457]",[],mcv_only
0,250,query.251,21,21,6,27,0.4444444444444444,query.252,0.18421052631578946,query.252,6,0.2857142857142857,0.2727272727272727,0.75,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2,0.07407407407407407,0.047619047619047616,0.16666666666666666,1,0,True,False,3.925925925925926,9,5,5,,5,1.6289605008102637,1.6213327183175967,1.3502222049096393,0.007627782492666935,0.004682607398321069,positive,0.27111051340795744,0.027365391138741795,False,[],0,0.0,0.0,True,mcv:56,True,False,[469],[],mcv_only
0,252,query.253,36,36,13,49,0.2857142857142857,query.60,0.08333333333333333,query.188,6,0.16666666666666666,0.2857142857142857,1.0,1.0,0.9722222222222222,0.9795918367346939,0.9722222222222222,1.0,0.0,0.027777777777777776,0.02040816326530612,6,0.12244897959183673,0.16666666666666666,0.0,3,0,True,False,4.122448979591836,9,5,6,5,5,1.1175142512059266,1.119699055680887,1.0946218559729828,-0.002184804474960389,-0.0019550573718435655,negative,0.02507719970790423,-0.09543800256498694,True,"[""mcv:425""]",1,0.002184804474960389,0.002184804474960389,False,mcv:862,False,False,"[35, 425, 629]",[],mcv_only
0,258,query.259,28,28,16,44,0.3333333333333333,query.303,0.1506849315068493,query.303,6,0.21428571428571427,0.3333333333333333,1.0,1.0,0.9642857142857143,0.9772727272727273,0.9642857142857143,1.0,0.0,0.03571428571428571,0.022727272727272728,6,0.13636363636363635,0.14285714285714285,0.125,3,0,True,False,3.477272727272727,7,4.666666666666667,6,4.666666666666667,,2.1403758785806284,2.315554134505281,1.037425005196655,-0.17517825592465242,-0.08184462256265958,negative,1.2781291293086259,-0.15882688898662045,True,"[""mcv:166"", ""mcv:751"", ""mcv:829""]",3,0.17517825592465242,0.174978707060772,True,mcv:123,True,False,"[166, 751, 829]",[],mcv_only
